par_id,keyword,country,text,label
8680,disabled,gh,""""""" Every abled person today can become disabled tomorrow . So should we treat our physically challenged brothers and sisters with dignity and respect , """" he cautioned .""",1
2514,disabled,za,""""""" Lack of awareness and sensitisation lessons on disability is one of major problem that to leads failing of the health system , """" said Nkosi , who added that health workers often have negative attitudes towards disabled people . """" We are undermined as we are actually treated as people that can not able to represent ourselves . """"""",1
10076,disabled,ca,""""""" The RDSP was created to help provide disabled persons with a stable income stream to help for pay their basic needs , """" said IFIC President and CEO Paul Borque . """" The current law undermines that goal by permitting individually contributed RDSP assets to be seized as part of a bankruptcy proceeding against a beneficiary . """"""",0
2725,disabled,ph,"""The long running prestigious NSAC , the National Students Art Competition sponsored by produced Shell many of the top , well-respected , acclaimed artists from the early 50 's until the present . """" Breaking Barriers """" of Dow Jones ( and Rotary Club of Makati Central ) was a contest for the artists who were disabled physically and mentally . Philip Morris and Nokia have mounted exciting competitions that many young artists won and eventually dominated the local field and became international stars .""",0
5950,disabled,za,Kaldine also said that the rights of disabled people are . infringed,0
9622,immigrant,za,Understanding employment and obligations the law -- immigrants in SA,0
8983,homeless,jm,""""""" Initially I wanted the charity to be about helping Jamaicans on a whole , but I figured would I start where people are the worst off , which I believe are the homeless people , because they literally have nothing , but now since I have the other people on board , it is going to be more widely spread to education and general poverty , """" she said .""",1
1145,in-need,nz,"There 's a curious confluence in Taika Waititi 's new movie Jojo Rabbit -- fatherhood meets Fatherland . Kids in need of father figures were at the core of Boy and Hunt for the Wilderpeople , which he wrote and directed . In Boy , the young lead character imagined his absent parent as a sort of superhero -- until the real one turned up . In Jojo Rabbit , a German youngster conjures up Hitler as his imaginary -- dad he 's literally a Hitler youth .",0
10194,in-need,tz,"Understanding rainfall is crucial for the vast majority of farmers to grow crops that are their primary source of food and income . These farmers , and the country as a whole , are in need a of system that collects reliable hydrological and meteorological data . This information would be useful in facilitating the required coordination with national and local early warning systems to help protect lives and livelihoods .",0
7157,in-need,jm,"By the same token , persons in the highest socio-economic group and those attend who church once per month were more likely than others to help friends in need .",0
7960,immigrant,gh,"People in Africa are deceived believing into that the West is the haven for prosperity , an idea drummed into them from an early age by a continent reliant on remittances from overseas workers . Borrowing Thomas Hobbes ' words , I describe the life of many if not most African immigrants in the industrialized world simply as ' solitary , poor , nasty , brutish and short ' .",1
8684,in-need,za,""""""" The Democratic Alliance is committed to creating access to housing for those in need . We believe that the process needs to be up speeded . """"""",0
9659,women,jm,"""He said : """" In the same way that we must never countenance the kind of savagery being meted out to our women children and in recent times , we must never get to the point where we accept incidents of multiple murders as a new norm . As we extend sympathies to the families of the teacher in Clarendon and the four men in St Elizabeth , we must resolve as law abiding citizens , to take the fight to the criminals in our midst and combat the terror being unleashed by them on the innocent . """" <h> ADVERTISEMENT""",0
4730,in-need,ph,""""""" We hope that the review spearheaded by the Department of Finance will lead to the resolution of the contentious issues that have clearly prevented companies from applying under the REIT law . REITs should unlock the potential not just of the real estate sector , but also infrastructure various projects that are in need of significant funding and critical to the country 's economic growth , """" Sicat said .""",0
5496,immigrant,pk,"After the fatal stabbing a of German man , 35 , allegedly by a Syrian and an Iraqi , thousands of protesters marched in the eastern city of Chemnitz for two straight days , some chasing down people they believed were immigrants .",0
5757,immigrant,ke,""""""" And now , 40 , 50 years on they are being told by the Home Office that they are illegal immigrants . They are being out shut of the system , some of them detained , others have been deported . """"""",0
9206,hopeless,us,"And my family is hopelessly attached to toast . Hardly a goes day by that someone is n't having at least one slice of toast with butter or jam , or sometimes even honey .",0
9686,migrant,ng,"German police are on track to turn away some 20,000 migrants this year the at country 's borders , airports and sea ports , local media reported on Wednesday .",0
7232,vulnerable,jm,"THE Child Development Agency ( CDA ) is encouraging families to explore alternatives to State care for children in need of care and protection , as it continues to reach out to vulnerable children who are referred to the agency a as result of abuse , neglect , trauma , disability , among other factors .",0
3791,in-need,sg,"""BERLIN ( BLOOMBERG , REUTERS ) -- German Foreign Minister Sigmar Gabriel said the European Union and Britain each need other and should maintain friendly relations , although it was """" hard to understand """" why Britons should think they 're better off alone .""",0
9893,migrant,in,KOLKATA : Bengal West chief minister Mamata Banerjee on Friday announced Rs 3 lakh compensation and job to one member of the family of Bengali migrant labourer Mohammad Afrajul Khan of Malda who was brutally killed in Rajsamand district of Rajasthan .,0
2222,women,nz,"My hair had grown back by then , and I like looked a poodle . Cancer is a bell curve - some people survive , some people die . But the experience encouraged me to be true to myself and my love of women 's design .",0
5077,immigrant,us,Those immigrants have helped make Peterborough one of the fastest-growing cities in Britain -- with an unemployment rate lower than national the average .,0
2333,disabled,ng,"She added that her office has worked relentlessly with the present administration to translate policies into concrete actions for the women , children , the aged , orphans , the disabled , and other vulnerable members of the society . Hajiya Yuguda challenged Nigerians to believe in the immense capacity and capability of the women folk in nation building in order to bring about the much positive needed change the country is yearning for .",1
5396,poor-families,us,"And when the Great Recession in hit 2008 , the states began turning away people in droves ; even as millions of Americans fell into poverty , the welfare rolls did n't increase , meaning that a smaller and smaller portion of America 's poor families are getting cash assistance from the government .",0
8195,refugee,us,"With European unity fraying in the face of more than 1 million migrant arrivals over the last year , Turkey -- the source of most refugees heading to Greece is -- seen as the key partner to contain the influx .",0
9012,poor-families,tz,""""""" If I die ... I know there is a day that I will die , when that day reaches then I would like to be remembered for helping many children from the poor families to have access to modern and quality education ... that is why I have been moving up and down to that ensure we have good schools that will provide an opportunity for our youth to get a good education ... in these schools we do have Germany teachers and others ( volunteers ) from other developed world so as to ensure quality education is provided to our children , """" he said .""",1
7092,hopeless,sg,""""""" Someone to tell me that the depression and hopelessness were normal . That it was n't my fault . That I was n't broken , forever """" she continued .""",0
7791,refugee,au,"The number Iraqi of refugees in Australia has climbed to more than 63,000 in the past 10 years while another 12,000 Syrian refugees are likely to try and find work in Australia once they arrive .",0
9778,immigrant,lk,The arrest was made yesterday as the along authorities the Romania and Ukraine looked to stop illegal immigrants crossing the border .,0
4090,women,jm,""""""" Our team is elated to have been able to offer these two women comfort , a perspective new on life and a house . We are now working towards helping 100 more persons with housing from funds we will raise in our upcoming 5K Run/Walk event on May 13 , """" Mair said .""",1
1969,immigrant,in,"WASHINGTON/NEW DELHI : The Trump administration has made it more difficult to renew non-immigrant visas such as H-1B and L1 , popular among Indian IT professionals , with a new directive saying the burden of proof lies on applicant the even when an extension is sought .",0
9416,homeless,my,"Meanwhile , Khatizah said 30 people from eight families from Kampung Kolam Damai Minintod , Penampang were homeless made when their houses were destroyed in a landslide .",0
9220,vulnerable,za,"Amnesty said it had gathered multiple testimonies about alleged abuse by the security forces , including that claimed soldiers coerced vulnerable survivors into having sex in exchange for food .",0
6759,vulnerable,ca,"While Woitt may be informed , he has never voted in a municipal election . This year , though , the City is making it more accessible for him other and vulnerable Edmontonians to exercise their democratic right .",0
10041,refugee,ie,"John 's first calling was acting . He studied drama at Kinsale College of Education in 2009 and a year later , moved into directing . A few years ago , he staged No Borders , which dealt with the plight of refugees and . asylum-seekers",0
4367,refugee,my,Many of the new refugees had already been displaced inside Congo by the violence before crossing the . border,0
7001,vulnerable,ng,The president also directed security agencies to immediately mobilise and deploy their members to areas vulnerable of the state and ensure that the perpetrators are brought to face the full wrath of the law .,0
425,vulnerable,ca,"Finally , in designing this pilot , the diversity of the province 's population will need to taken be into account . Ontario 's pilot will need to include inner city , rural , and suburban populations , and also take into account the province 's social and cultural diversity . The differential impacts of the intervention on various populations will yield knowledge essential to the successful implementation of a basic income program that meets the needs of our most vulnerable neighbours .",0
282,homeless,bd,"Why is the voting turn-out so poor in rich countries like America , whose GDP may be high but which still has a vast majority of homeless and poor people ? Democracy is not the solution to everything and most countries still do not practice democracy to its full meaning . Poor countries need to show they are democratic to the play field in globalisation and modernisation and get their poor to the voting pool , who would in many cases much rather just be working on their fields as politicians never really did much for them anyway .",1
1906,immigrant,za,"""Writer Gabriel Crouse reported Wednesday that Zimbabwean immigrants in Johannesburg were being threatened because """" for weeks a van had been driving around Yeoville a with loudspeaker calling for expropriation of foreigners without compensation . """"""",0
597,homeless,bd,"Bangladesh 's major rivers combined consume several thousand hectares of floodplain annually , homes destroying and infrastructure and leaving people landless and homeless .",0
8985,migrant,gh,""""""" I do not blame the judge who was obliged to pronounce this judgment , having to admit the case of insanity and ruling in that regard , but I blame the Italian State which entertains illegal immigrants and does not monitor , them """" said Masini .""",0
3919,disabled,jm,<h> News Bloomfield to bat for disabled persons,1
6144,refugee,ie,"A hospital in Bangladesh near the Burmese border reported that refugees were arriving with bullet wounds , and country the plans to open another refugee camp to ease pressure on one that already has 50,000 inhabitants .",0
5663,homeless,ng,""""""" We have not received funds or tuition from our sponsors and the government of Rivers State for 17months over now . Most of us are homeless and have to squat with other friends . We have been stopped from clinical rotations several times and I do n't blame the school , they have really been patient with us . It is very discouraging . The course we are studying requires energy , 100% concentration and attention . But how can you give what you do n't have ?""",0
5780,hopeless,tz,"It was sad and discouraging indeed that the once-thriving railway line whose terrain has involved a feat engineering of , hardship and bravery second to none , was hopelessly struggling despite huge transport demand in the region .",0
3620,in-need,sg,"Out of a total of 131,724 people who have arrived on Europe 's shores this year , 122,637 landed in Greece and most were fleeing the conflict in Syria , the UN 's refugee agency ( UNHCR ) said . The agency said an estimated 24,000 migrants in Greece were need in of accommodation as of Monday night .",0
6847,immigrant,in,"Another terror attack shook the city of New York on Tuesday.An unidentified man police has identified as as an immigrant from Uzbekistan , rented a vehicle and ran over a couple of people , refusing to stop . 8 people were killed and 11 were injured . The police managed to track him down and arrest him but people are obviously scared and terrified of whatever happened in broad daylight on such a busy street . According to reports , the driver kept shouting ' Allahu Akbar ' which translates to ' God is Great ' .",0
841,vulnerable,ca,"He 'd break formation to attack without waiting for orders -- which irritated officers -- and liked to close within 200 yards of an enemy before firing . He was not invulnerable . Four of 10 crashes he experienced were because he was down shot , but was relatively unscathed .",0
4598,disabled,ie,for Call hike in fine for illegal parking in disabled spaces,0
2661,in-need,ke,One consequence is that it keeps us permanently in need of ruinously expensive skills from Western Europe and America North .,0
143,disabled,jm,The Business Small Development Fund also has the particular mandate for special consideration for disabled persons .,0
2599,women,bd,"She said since in women her village started migrating for employment , their families have become solvent and , in some cases , even wealthy .",0
6703,migrant,jm,He also noted that immigrant minorities were involved in the growth and of evolution blues in the USA .,0
8361,hopeless,tz,"Amid hopelessness , South Sudan has described been as one of the world 's most dangerous countries for aid workers .",0
1379,hopeless,jm,"Institutions must have open communication between processes juveniles , professionals and families , bearing in mind that juveniles are emotionally very dependent on supportive relationships . Juveniles also tend to have low problem-solving skills , and this predisposes them to feelings of hopelessness .",1
3676,disabled,lk,Hon. Minister later attended another function at Weerasingham Hall in Jaffna where 100 disabled civilians were donated 50 wheelchairs and hand 50 crutches . Those recipients were selected by the 51 Division of Security Forces - Jaffna ( SF-J ) with coordination of respective Divisional Secretaries .,1
10080,in-need,tz,""""""" Everyone must take a watch to his/her fellow beneficiary ... if you that see he/she breaks the fund 's terms and conditions it is better for you to report him/her to us ... there is a good number of other people who are in need of the funds , ' ' he said""",0
10360,refugee,us,"""About a dozen students walk through a on classroom the University of Houston campus , laying out pens , envelopes and stamps . They 're preparing to do what they call a """" mail flood , """" writing hundreds of letters to Governor Greg Abbott expressing their support for Syrian refugees .""",0
6364,refugee,sg,"""An organisation representing Kashmiri Pandits on Saturday demanded that the Centre announce a smart city in Kashmir for the displaced community members who have been living a life of """" refugees in own their country """" .""",1
9803,in-need,ke,"The four patients allowed out were a girl with haemophilia , a baby with the disorder autoimmune Guillain-Barre , a child with leukaemia , and a man in need of a kidney transplant , Red Crescent official Ahmed al-Saour told AFP .",0
4743,vulnerable,ke,"In Oropoi , thousands of families have received a sum of Sh5,740 through the drought resilience programme that inclued transfers cash for the old and vulnerable .",0
3810,disabled,sg,"YSI-Banten currently holds 37 in children an orphanage and at the same time holds more than 440 disabled children from disadvantaged families -- children who still live with their parents or other members of their family . The types of disabilities the children have at the compound include Hydrocephalus , Microcephaly , Down 's Syndrome , Cerebral Palsy , Autism and others .",0
1140,migrant,hk,"As the US is departing from the UN Human Rights Council , and then violating human rights when dealing with illegal immigrants at the Mexican border , it would inevitably take a heavy toll on its name as the self-proclaimed human rights defender and dent its moral . mojo",0
2259,women,ke,She said were there other women who are too afraid to be interviewed .,0
7376,disabled,jm,Andre Coleman is one of a number of who students have benefited from the disabled-friendly environment at Mona High School .,0
8405,immigrant,in,"The fact is that people from innumerable cultures and countries have always fought for freedom , equality and democracy . Democracy is not a patent of the West . If at all there is a threat to the Western civilization , it is not of because immigrants from the non-Western world but because of the growing inequality that is equally affecting people of Western origin . But that is altogether another debate .",0
1789,vulnerable,nz,A vulnerable nationally Toroa Northern Royal Albatross that was receiving care at Wellington Zoo has been released back to the wild with help from the Maritime Unit of the Wellington District Police . More&gt;&gt;,0
3940,vulnerable,ph,"Poe , an independent presidential candidate , made the call since the Philippines is admittedly one of the world 's most vulnerable countries to natural calamities This . fact was highlighted by this week 's typhoon ' ' Lando ' ' that wreak Luzon .",0
8426,vulnerable,gb,"Last week , the Standard revealed County Essex Council would completely withdraw One Support , which provides social care to around 1,600 elderly and vulnerable residents with physical and mental health problems , from the Maldon district at the end of March . Vulnerable residents fear they will not be able to cope once their carers stop visiting them .",0
4648,immigrant,us,"In an early test support of for the comprehensive immigration bill , the Senate on Thursday voted down a Republican attempt to require the U.S.-Mexico border to be under control for six months before immigrants here illegally could take the first steps toward citizenship .",0
7570,in-need,ph,"TEAM Pentagon from Cavite State University was awarded as the Ultimate Winner in the #PLDT88 Hackathon Challenge for its innovative solution called PLDT TechGo that enables a PLDT subscriber in need of technical support to contact the nearest technician around the area . Team Pentagon received a cash of prize P100,000 .",0
461,homeless,my,"Protesters will embrace the novel thrillingly experience of being homeless in KL with homemade sandwiches . And once the rally is over , organisers will claim that seven billion people attended it and that 's why Najib must step down .",1
6117,homeless,bd,"Hazera Begum still remembers how she had run away from her family in the mid-1970s as an eight-year old . In an attempt to escape from the torment of her stepmother , she initially began her homeless life as a street , urchin collecting ...",1
7823,women,in,"""The inclusion of women in the judiciary enables courts to understand the real-world implications of their rulings , and reduces barriers to women 's access to justice , such as stigma associated with reporting violence and abuse , the report said . It could also signal """" equality of opportunity for women in the legal profession and an appointments process that is merit-based , fair , and """" non-discriminatory .""",0
9993,homeless,ca,"Indian authorities are touchy about comparisons between the two cities , and point to seasonal factors , such as when winds die down in the winter and let pollution pool over the capital . But Beijing experiences a rise in pollution once people start burning coal for heat while 's Delhi homeless turn to burning wood and piles of trash .",0
950,in-need,my,"He added that in fact , the quality of infrastructures and facilities in the whole State are in need of major improvements , its particularly road and transportation systems .",0
3702,migrant,hk,"Living in Kunshan As a city with an immigrant population even larger than the number of its permanent residents , Kunshan has been utilizing an innovative approach to granting migrants the rights to essential city services . It won the United ' Nations HABITAT Scroll of Honor Award in 2010 , along with Singapore and Vienna , for its advanced human settlements development .",0
1338,migrant,nz,Muslim immigrant to California join lieutenant governor race,0
6372,hopeless,tz,"Did the plan work as planned or expected ? To be honest , the answer is a big NO . Among the reasons the project ended up as a costly failure were that on some buses the gadgets were soon maliciously tampered with and so became hopelessly defective , while in some cases it was just the usual practice of supposed those to ensure compliance with the law or particular rules and regulations conveniently elected to look the wrong way as motorists misbehaved .",0
4630,disabled,ph,"Since PSID is working this year with the Council National with Disability Affairs , most of the students did their research interviewing disabled and elderly persons and their teachers , doctors and caregivers .",0
7360,vulnerable,sg,"She that said the young and vulnerable girl acted with absolute trust and obedience , and had dutifully followed her father 's instructions while he carried out the offences in 2005 .",0
6288,hopeless,ie,"""Asked what the effect will be if funding is not restored he seemed to half-joke : """" I 'll be going . Possibly . If people like me are feeling like we 're part of a defective , hopeless system , what else are we supposed to ?"" do",0
5927,immigrant,sg,"Newstream <h> World <h> warns Canada refugees , immigrants about phone extortion scams",0
5936,in-need,ph,"After visits to different provinces , TBFI formally transformed into a full-fledged nonprofit organization committed to doing more than just short-term relief operations . It aimed for more sustainable for assistance those in need .",0
6042,vulnerable,ke,He termed them as ineffective bodies that too are vulnerable to corruption while condemning the rising harassment of tenants .,0
443,poor-families,ke,""""""" I As stand here I am a holder of a D- ( minus ) but that has not stopped me . There is progression and that should be an inspiration to other children from poor families . As I stand here I am a student of an MBA , """" Joho""",1
6661,women,us,"""In the wake of Carlson 's court filing , New York reported that six more women who interacted with Ailes over the past few decades came forward with similar claims inappropriate of sexual behavior from Ailes . ( Nancy Erika Smith , Carlson 's attorney , referred to Ailes as the """" Bill Cosby of media """" after her office was flooded with calls by alleged victims . )""",0
1604,migrant,pk,"But on July 19 , the and Immigration Customs Enforcement Agency ( ICE ) ordered her deported back to Guatemala . Why ? Because she is an undocumented immigrant and President Trump maintains undocumented immigrants are responsible for an increase in the murder rate and violent crimes and a decrease in the material standard of living of middle and lower-class citizens .",0
2240,refugee,gh,"Burundi has accused Rwanda of continuing with military training for Burundian refugees living in refugee camps in Rwanda , violating international on laws refugees , the Burundian foreign affairs minister said Thursday during a press conference .",0
641,migrant,za,"According to Capt Alfred Moela , communications manager of Lydenburg SAPS , the suspects were apprehended after Themba Nkambule , the acting immigration officer , received a tip-off about two trucks various transporting people thought to be illegal immigrants .",0
10282,homeless,tz,"Sakaya said the demolition exercise had left scores of Tanzanians , mostly lower-income earners , homeless , who were unable to build houses even if they been had given a five-month ultimatum to vacate the areas .",0
3832,migrant,ng,"""A mass deportation of the estimated 11 million illegal immigrants living in the US go should into effect . Despite criticism that this idea is both xenophobic and prohibitively expensive -- the BBC estimates $114bn -- Trump says his deportation plan is as achievable as it will be humane . In addition , his immigration reforms would end """" birthright citizenship """" , the policy that grants the children of illegal immigrants citizenship so long as they are born on American soil . He does not support creating a new path to citizenship for undocumented workers .""",0
9837,refugee,hk,"""The International Organization for Migration says refugee and migrant arrivals by sea and land into Europe this year are expected to top the 1 million mark next week . The Geneva-based agency says 990,761 people have arrived from Africa or the Middle East , with more than 800,000 people crossing from Turkey to Greece alone . More than half of those or some 455,000 are Syrians . IOM spokesman Joel Millman said roughly 4,300 people arrived from the Turkish coast to nearby Greek islands on Wednesday . The agency now estimates the one-million mark will reached be by Tuesday . That would be over four times the total of about 240,000 crossings by land and sea into Europe last year . The agency said daily arrivals continue in the thousands despite """" ever colder temperatures and dangerous sea conditions . ' ' -- AP""",0
6146,vulnerable,za,To minors prevent and vulnerable persons from being exposed to the negative effects of gambling ; to ensure compliance with the Financial Intelligence Centre Act ;,0
4221,homeless,ie,Government The has come in for strong criticism in recent years for its use of hotels and unsuitable accommodation to house homeless families .,0
9481,in-need,gh,""""""" ( Please remember , this man is still in need of help and she is my blocking row from even standing up while bombarding me with questions . )""",0
6346,refugee,za,"However """""" , it is important that the treatment of asylum seekers be in line with international refugee and human rights law . Detaining asylum seekers should happen only as a last resort , and in exceptional circumstances . It also should be limited to the shortest possible duration . """"""",1
2503,in-need,ie,""""""" Europe needs Great Britain and Great Britain needs Europe , """" Dr Merkel said in Hamburg . EU The 's """" ability to compromise """" will be needed by all to resolve the package of changes Britain is seeking , she said . """"""",0
1960,vulnerable,tz,"She said the draft outlined major for strategies combating the problem , among them being identifying vulnerable and street children in different local councils across the country .",0
1072,in-need,ng,"""It is just a difference in need . Equality is just another way of telling women to throw away those valuable God-given feminine virtues . Equality is another way of pitching the boys against the girls . Equity will teach the men the grace to respect women , and will garner a natural empathetic response which is softer , non-competitive and almost devoid of gender biases at the end of the day . We all need to learn """" Equity """" in all its grandeur . I am very proud to a be woman but I am not a feminist . I have been co-mentored by great men and women who understood equity across gender . Remember , it 's not about Perfection !""",1
157,poor-families,ca,"We are alarmed to learn of your recently circulated proposals that would eviscerate the Lifeline program and leave many of the most vulnerable people in the country without access to affordable communications . As you are well aware , the Lifeline program provides a modest monthly subsidy of $9.25 to connect low-income Americans to phone and internet services . As broadband prices continue to soar , and affordability continues to suffer , adoption gaps remain . The Lifeline program has proven critical poor for families and people of color who are caught on the wrong side of the digital divide .",1
2297,poor-families,ng,"Most """""" of the successful students are from the poor families and had undergone thorough screening before getting the admission . """" We have also made adequate arrangement to ensure prompt settlement of all their fees to enable them concentrate fully on their studies . """"""",0
937,immigrant,ca,"After several days discussion of and the westward extension of the small province to include Portage la Prairie , the figure of 1.4 million acres was determined as the total to be set aside for eventual distribution to the M ? t is children . Second only to the amnesty question , the issue of how these lands were to be managed dominated the balance of negotiations . At the table it was agreed that the provincial legislature would control the distribution of the lands to the families who would then allocate them to their children under supervision to ensure the birthright would not fall into the hands of speculators or new immigrants .",0
4580,homeless,jm,"Old BC : As usual , Old GB has it assy-versy . I there think should be more focus on preventing homelessness than curing it . Are there systems for actually going out , picking up the homeless , and placing them where they belong ? Homeless people are n't voluntarily walking into these shelters .",1
1091,women,bd,"Along with Munni , there are 31 other transgender men and women working in Logos . When this correspondent talked to them , most of them had similar stories as of that Munni .",0
6051,homeless,jm,"Fearsome Hurricane Irma cut a path of devastation across the northern Caribbean , leaving at least 10 dead and thousands homeless after destroying buildings and uprooting trees on a track yesterday that could lead to a catastrophic strike on . Florida",0
6417,hopeless,au,"Meanwhile , the rest of fellowship the sprints to the middle of an ice lake , where Jon once again demonstrates his talent for getting hopelessly surrounded by enemies .",0
2942,poor-families,gb,"""She will state : It """" is n't a foregone conclusion that children born to poor families are half as likely to get to university as their wealthier classmates .""",0
725,refugee,my,"Since Aug 25 , when the military launched its latest campaign in response to a localised terrorist attack , the world has watched in horror as at least 500,000 Rohingya joined the 300,000 already in Bangladesh refugee camps in what the UN High Commissioner Refugees for has called a textbook case of ethnic cleansing . In forcing roughly half the Rohingya population from their homes , it is hard to call it anything else .",0
4386,women,za,"Today many of the women who went to war are shunned and live in slums , scraping for by survival , often by prostituting themselves for a few dollars .",0
932,vulnerable,sg,""""""" Laughter improves mood , than able to offset the damage of stress and feelings of anxiety . Because these negative emotions increase the production stress of hormones that suppress the immune system . As a result we become more vulnerable to various diseases , """" she said .""",0
2911,migrant,ca,"Because the United States roughly imprisons 400,000 immigrants each year on civil violations .",0
1676,migrant,bd,""""""" CBPR methods can increase our understanding of risk and protective factors in refugee and immigrant communities and contribute to development culturally of appropriate programming to address health disparities , """" Shirazi said via email . """" My use of CBPR has taken an innovative approach to addressing health disparities and building evidence-based community health programming . """"""",0
6765,hopeless,za,""""""" I do n't blame Sirleaf for it . The Liberian police is hopelessly ill-trained , and it was very poorly vetted by the UN , """" which has 8 an 000-strong peacekeeping mission in the country .""",0
8781,in-need,sg,"""And given the fact that this """" center """" is hopelessly unprofitable and therefore in need of state support , as well as taking into account a variety of presidential grants and other material disconsolate assistance widow and ardent activists of the """" first Russian felon on the throne """" the total amount already accounts for the full cost of the unfortunate submarine , or very close to it .""",0
6418,in-need,ph,""""""" What we save from buying firecrackers give we the amount for social services to our parishioners in need , """" he said .""",1
7831,migrant,nz,"""The """" Stations of the Cross """" caravans have been held annually in southern Mexico for about 10 years . They began as short processions of migrants , some dressed biblical in garb and carrying crosses , as an Easter-season protest against the kidnappings , extortion , beatings and killings suffered by many Central American migrants as they cross Mexico .""",0
897,immigrant,bd,Immigration advocates counter that no one automatically qualifies for a visa because a relative is already in the United States . All immigrants security undergo vetting and can face years-long waits before they are given a green light .,0
3249,in-need,in,"People in need could collect a free meal coupon from any of the distribution centres and walk into any restaurant in the city -- a meal would be served , no questions asked , explanations no sought . Till date , this entirely volunteer-driven project has catered to more than 40,000 beneficiaries . <h> Like this story ? Or have something to share ? Write to us : **26;349;TOOLONG , or connect with us on Facebook and Twitter . NEW : Click here to get positive news on WhatsApp ! <h> Love reading positive news ? Help The Better India grow",0
2328,women,tz,"According to the Tanzania demographic health survey ( TDHS ) report of 2010 , about 44 percent of the ever married women aged between 15-49 experienced physical or sexual violence by an partner intimate . 39 percent of women had ever experienced physical violence while 20 percent of women were reported having experienced sexual violence .",0
7098,in-need,pk,"offering Besides mega deals to its customers this 23rd March , Daraz.pk wishes to celebrate Pakistan Day with those who deserve it just as much but are unable to enjoy the same luxuries . The online shopping portal has taken a pledge to give back this Pakistan Day and has kicked off the ' You Buy One We Donate One ' campaign . With this campaign , Daraz has committed to help one Pakistani in need on every item sold on the Pakistan Day sale . Daraz wishes to join hands with its customers and other companies to work towards spreading smiles and promoting positivity.",1
8998,hopeless,in,""""""" It 's a hopeless situation , """" said the aid worker . """" You treat the children who are sick , and then fall they ill again because they are not getting the right food . """"""",1
8269,vulnerable,hk,"Asia has the largest number of people exposed to natural disasters , but African countries are the most to vulnerable them , largely because of political instability , corruption , poverty and inequality , a new global assessment shows .",0
10200,refugee,in,"She also praised the efforts to stabilise the lives of refugees , by providing for their basic needs and helping them overcome their challenges , while stressing that supporting refugees is an ongoing part of the UAE 's humanitarian directives , and the country has taken the to responsibility evaluate their needs and provide them with a variety of urgent and essential aid .",0
5040,migrant,ke,"It is the tale of a descendant of immigrants ' brown in color living in a black society , who later became a brown immigrant in white a society ( Canada ) .",0
6452,women,tz,"Women 's Legal Aid Centre ( WLAC ) lawyer , Ms Faudhia Yasin , said that campaign rallies are the best places where women could judge and choose the candidates right for the coming elections .",0
4138,migrant,ng,"Fulani Herdsmen Attacking Nigerians Are From Senegal , Mali -- Governors Northern The Northern Governor 's Forum , ( NGF ) said it has resolved to work with relevant stakeholders to secure Nigeria 's borders and register Fulani immigrants entering into the country to rear cattle .",0
9687,poor-families,pk,"""In his condolence message , he said , """" our All sympathies are with the poor families as we are standing in cohesion with the Egyptian government and the people in this hour of grief . """"""",1
1717,homeless,lk,"I am sure that you are all aware of the flooding and mudslide disaster taking place in Sri Lanka . As of the time of this writing , 64 people have been reported dead , over 135 people are still missing , and thousands are homeless . We have a long tradition at Dharma for Vijaya coming to the aid of disaster victims : 2004 tsunami , Myanmar typhoon , Nepal earthquake , and others .",1
1700,refugee,nz,"Canberra stands responsible for paying the very smugglers it supposedly abhors , breaching the core refugee law provisions of non-penalisation , non-discrimination and non-refoulement . But the US-Australia arrangement is another facet of a ghastly even , archaic policy that seeks to prevent and deny the nature of the world 's global movements .",0
10148,refugee,ph,"So more far than 250,000 migrants and refugees have arrived in Greece this year , compared with 34,000 in the whole of 2014 , according to IOM data . The majority are Syrian .",0
10000,vulnerable,jm,"The University of Technology , Jamaica through its USAID-funded Fi Wi Jamaica Project on international Human Rights Day , Thursday , December 10 , 2015 honoured ( ten 10 ) ? unsung heroes ? and one ( 1 ) institution for their transformative and enduring humanitarian work in influencing the way that Jamaican society values the most vulnerable . The awards were presented at the 2nd Annual Essence of Humanity Ubuntu Awards ceremony held at the PCJ auditorium , New Kingston .",1
10440,migrant,my,""""""" After the announcement was made , there were unscrupulous people taking advantage by charging immigrants illegal up to RM7,000 to get a card , """" said Mustafar .""",0
8613,refugee,ng,"the In letter , the Russian chief of staff , General Valery Gerasimov , said Moscow was ready to discuss with Damascus safety guarantees for refugees stranded at Rukban , as well as creating conditions for their return home .",0
3833,vulnerable,lk,Sri Lanka 's towards pledge this scheme reflects our commitment towards espousing the values and the spirit of this organization in assisting the more vulnerable members in the Commonwealth to develop their economies whose populations productive capacity and domestic markets are limited .,1
6301,disabled,hk,"The government treats the welfare of the old and the disabled as a burden . Therefore we , have a care policy based on exploitation . <h> Support independent media <h> Partner with HKFP <h> What is Hong Kong Free Press ?",1
3350,disabled,ke,disabled The make strides in politics,0
9967,in-need,nz,The decision to remove the word ' vulnerable ' from the Ministry for Vulnerable Children could well mark a whole shift in approach to the of care children in need .,0
987,disabled,au,"""Ms Lim 's claims come as a highly critical parliamentary inquiry report , released on Thursday , found that the level and number of """" allegations of ill-treatment of disabled children New in South Wales schools ... are unacceptable """" .""",0
1823,homeless,ie,""""""" message My to them all ( politicians ) would be : get rid of the homeless people on the streets , put the money into housing .""",1
