par_id,art_id,keyword,country_code,text,label
344,@@10348765,hopeless,bd,"Now this gentleman , in the short span of his career , has have lived almost everywhere in the world his entire life so far . He is somebody with a truck of experience , a mountain of credentials and an unsurpassable amount of attractiveness . I was helpless ; I was hopeless . I was finally in love . When you 're in love , no matter how big of a feminist you are , you become secondary . He became the wind , I become the sail .",0
3742,@@1919518,poor-families,gh,The project can help facilitate the reversal of the current trend of fiscal imbalances impacting the economy while improving the delivery of basic services to the many poor families living in Ghana .,0
8295,@@14456715,refugee,gh,"He also said Ghana had joined other countries to increase international cooperation with regard to global migration flows , and was focused on a job solution strategy , in order to maximize productivity for sustainable incomes and livelihoods , he explained , underlining that his country 's national migration policy addressed human rights and safe passage of refugees and guaranteed the right of Ghanaians to migrate .",0
9608,@@22531813,homeless,gb,"She said : "" I saw this need when I was helping with the Eagles Wings Trust mobile soup kitchen in Dundee . Toiletries and other essentials make a huge difference to people who are homeless or have no home of their own . """,3
1267,@@15053486,in-need,za,"In other words , the brain needs to learn to see again .",0
8183,@@24569848,immigrant,sg,"The lines are in the Javanese language , brought here by the diaspora of immigrants from neighbouring Central Java in Indonesia during the British colonial era -- which many of their descendants still speak even to this day .",0
1503,@@4353477,poor-families,in,"There is no dearth of families like Dablu 's . According to the National Sample Survey , about half of all poor families in rural India do not have a BPL card . Why not cover the rest and distribute the food ?",0
3943,@@18798895,poor-families,za,""" There are many poor families , particularly in South Africa 's townships and rural areas , but you never see parents being separated from their children simply because they are struggling financially , "" he said .",0
8121,@@15743825,hopeless,sg,The cold blooded killing of a 25-year-old dancer at a celebratory function in Punjab 's Bhatinda district is a grim pointer to the hopelessness pervading the state . The section of society that is aware of the factors leading to such instances sees it as the end product of the vulgar display of wealth which comes from the heady mix of a feudal mindset and arrogance .,1
7636,@@14515221,migrant,tz,"Undeniably , Europe and America are not the land of milk and honey as many people are meant to believe . Actually , life in these parts of the world are difficult and challenging for immigrants as well as indigenous .",1
2007,@@1733032,disabled,ca,"Latimer called the carbon monoxide poisoning of 12-year-old Tracy at his farm near Wilkie , Sask. , a mercy killing -- a term flatly rejected by advocacy groups for the disabled .",0
4366,@@23731264,homeless,us,"Andrade said there are 450 families on a list with the county 's Coordinated Entry System who are considered homeless and waiting for some sort of housing : Some are in shelters , some with motel stays paid for by social service groups , others living out of their vehicles .",0
3807,@@50004267,migrant,ke,"She remarried when her son was about four years old , and he was legally adopted by his Cuban immigrant stepfather who worked as an engineer at a major petrochemical company .",0
4698,@@4562519,hopeless,bd,"General John Allen of Nato pilloried the statement as "" an unmistakable message of death , hate and hopelessness for the Afghan people "" on the eve of Eid-ul-Fitr celebrations marking the end of the Muslim holy month of Ramadan .",0
1258,@@1927218,vulnerable,tz,""" Burundi instability has the possibility of leading to ethnic tension and conflict , which as we have seen in the past has devastating impact on human life . As with all disasters , children are always the most vulnerable , "" they said .",0
3258,@@23386730,poor-families,bd,"The programme will thus sell a rough estimate of 138,000 tonnes of rice to poor families at the discounted rate each month . The programme will need about 690,000 tonnes in five months .",1
2425,@@3547238,migrant,za,The Democrats objectives are ; the assimilation of legal immigrants ; expelling illegals and reducing further immigration by at least 90% . It also endorses other a number of other policies related to,0
2259,@@20591803,women,ke,She said there were other women who are too afraid to be interviewed .,0
4614,@@8508904,immigrant,ie,"The alternative view is cautious about such claims ; nonetheless , most observers would agree that if past performance is the judge , then the only way is up for the Bronx-born son of immigrants .",0
6523,@@1056962,poor-families,za,"Through an intense lobbying from South Africa , the family of nations as represented in the United Nations declared July 18th as Nelson Mandela Day internationally to acknowledge the 67 years that the global icon dedicated to the service of mankind . The PEC noted that the ANC had well planned activities which included the building of houses for poor families and the renovating of public buildings .",0
6539,@@10012832,poor-families,ke,"He said priority will be given to total orphans , then partial orphans and students from poor families but with a good academic track record .",0
4639,@@214545,poor-families,in,BANGALORE : Twenty five kg of rice at Rs one for all poor families and free laptops/tablets to pre-university level and graduate students are among a set of allurements to Karnataka 's ruling BJP held out to the electorates in its manifesto for May 5 assembly polls .,0
4690,@@1217699,women,ca,"To the chagrin of women everywhere , otherwise attractive men turn into strange , creepier versions of their former clean-shaven selves , usually documenting their lip worm 's growth on any social media platforms they can . Lucky us , we get to watch them grow . <h> gallery <h> video <h> video",0
5797,@@22288363,in-need,lk,"China and Sri Lanka are friends in need . The Chinese people will not forget the precious support that the Sri Lankan Government and people gave the Chinese people when disasters like the Wenchuan Earthquake hit China . Likewise , whenever Sri Lanka is faced with natural disasters , the Chinese Government and people empathise with their Sri Lankan friends and always provide assistance to the Government and people within our capacity . The Chinese people , with the unique character traits of sincerity , amity , pragmatism and efficiency , will work together with the Sri Lankan people to build a more richly endowed , more prosperous , more modern and more industrialised Sri Lanka .",0
5500,@@15792476,homeless,pk,"Hayley Squires , who won the award as best newcomer for her performance as Katy , a struggling single mother , told Xinhua , "" We did a lot of research . I met people in homeless hostels , in Katy 's position ; and I visited a food bank about four days before we did the scene . It is pretty delicate research ; you are stepping into people 's lives , who are in crisis . You are talking about people 's lives and what they go through daily ; if you let go of that , then there is a lack of truth in you . """,1
6859,@@21115369,homeless,ph,"Unless disaster risk is managed better , homelessness among people in the world 's most disaster-prone countries is predicted to continue rising .",0
998,@@16291070,disabled,ph,"Andanar said this year 's ASEAN priorities are ensuring health and protection of people especially women , disabled and migrant workers ; peace and stability ; maritime security and cooperation ; promotion of micro small and medium enterprises ; disaster resiliency ; and stronger and united ASEAN.",0
4716,@@336804,vulnerable,au,"The species , listed as "" vulnerable "" , is self-sufficient and a vital part of the river ecosystem .",0
6659,@@4512195,refugee,jm,"To be eligible to apply for refugee status , a person must be in Jamaica at the time of making the application . The application can be made upon arrival in Jamaica or subsequent to entry .",0
4407,@@4682757,women,pk,"What they fail to understand is that education is that when you educated a man , you educate a man , but when you educate a woman , you educated a whole generation . Women education is important for the whole family . Because women are the mothers of the future generation . If women are uneducated , the future generation will be uneducated . If women are educated , the future generation will be educated .",4
6739,@@23965605,refugee,pk,Repatriation of Afghan refugees,0
3324,@@26157185,refugee,ph,"19-year-old Yazidi refugee , Ashwaq Haji Hami talks about her experiences in Germany , saying she has now returned to her homeland of Iraq for fear that her alleged Islamic State tormentor could harm her in Germany , during an interview at Essian refugee camp in Iraq , Friday Aug. 17 , 2018 . ( AP Photo/MANILA BULLETIN )",0
5084,@@15354528,hopeless,lk,"That does not seem to be the only instance where Hillary adopted a strategy similar to what was seen in Paradise . During the campaign , if anyone listened to the media , it was hopelessly one sided -- in Hillary 's favour . Hillary also spent seven times more than you did on campaign advertisements .",0
5621,@@16744029,in-need,lk,"Another thing that is greatly in need are large HDPE water storage tanka. 500 liter and 2000 liter tanks sell at Rs. 5600 and Rs 23,800 , repectively . Even in semi-rural areas with pipe-borne water supplies , water is being supplied only for a couple of hours a day , so the ability ti store water is essential . A family of 4 needs a minimum of 75 gallons of water a day for all purposes . <h> Leave a Reply",0
2673,@@14052781,hopeless,hk,"To me , the call for independence reflects our collective despondence toward the current political environment . Since the handover , our freedoms , civil liberties and living standards have all been deteriorating . Many feel hopeless about their future and rights , knowing that communist China is n't prepared to grant them full democracy in the foreseeable future . But I do n't believe that now is the right time to either support or condemn the independence movement . Before we talk about independence , we must first achieve self-determination .",0
8044,@@10157555,disabled,lk,"Addressing the launching ceremony of the ' Virusara ' Privilege Card , offered to the families of the disabled war heroes of the tri-forces by the State Ministry of Defense , at Temple Trees this evening ( 25 ) , the President said he and his government were working towards rejuvenation of Sri Lanka 's deprived national and international relations with the aim of creating a society that all ethnicities could live in harmony without any fear .",0
8795,@@8972127,in-need,my,"In any nation where people with disabilities are given little help by both the community and the government and are therefore unemployable and living with few options , for me to judge the way that they have found to survive , which is often begging , is a luxury for which I , who have never been truly hungry or in need , should be very , very cautious with .",3
7723,@@4668522,hopeless,bd,"The confrontational stands of the two have made our nights sparkle with frequent cocktail blasts and vehicle being set blaze , and our have turned our days nightmarish . When the most optimistic talk-show people are now hopeless about clearing political clouds in the horizon of the nation , the news about Shakib has brought a glimmer of hope to the bleak-seeming future of the nation .",0
1064,@@22693020,migrant,za,"As Media Review Network , we are convinced beyond any doubt that these claims made by Israel 's Security Agency , form part of a deliberate misinformation campaign . They are designed to mislead public opinion and distract attention from the enormity of crimes against Palestinians , the reprehensible forced expulsions of African migrants and the ongoing scandals surrounding the Netanyahu government .",0
2923,@@16704985,refugee,gh,"The One Minute Network has been developed for use throughout Africa including disaster areas , refugee camps and NGO offices , as well as temporary sites including events and mining research initiatives .",0
981,@@20060097,hopeless,ke,"But in a majority of our experiences , the commonality is that Greek people are always willing to help you , to direct you to where to go because you look hopelessly lost and show you a good time in their country .",0
4830,@@25759381,women,tz,The level of diligence and zeal for success that women have portrayed over the years has made them reach the pinnacle of success which they enjoy today . Gone are the days of subjecting women to secondary roles in society .,3
352,@@22420274,women,sg,"They added : "" Kian Boon instructs that he is inept at interacting with the opposite sex and all he wanted to do was to build his confidence by chatting with women on Line . """,0
2075,@@18455737,refugee,hk,"The refugees now face detention and deportation , and their lawyers have 14 days to appeal and possibly extend their stay . "" The decisions are completely unreasonable , "" their lawyer , Robert Tibbo , said yesterday . The procedures had been "" manifestly unfair "" toward his clients .",0
7398,@@18274624,disabled,gb,"Any delay in the critical first few hours after a stroke can have a devastating effect , increasing the likelihood of the patient being permanently disabled or dying . Yet nearly 6,000 people , a twelfth of those admitted to English hospitals with a stroke last year , had to wait more than 12 hours at hospital before having their first scan .",0
1974,@@15635494,vulnerable,bd,"I got the sense from one or two of the students who were there Monday afternoon is they 're not seeing that . Part of what makes their distress that much greater is they seem so many students seemingly walking around as though it 's business as usual , and it 's certainly not for them . To the extent people recognize they ought to make a little extra effort to reach out to people who are feeling very worried and very vulnerable .",0
8192,@@19833202,poor-families,pk,"ANNUAL State of Education Report ( ASER ) launched in Islamabad on Wednesday reveals some of the interesting facts and figures . It notes there has been progress in increasing access to education in Pakistan as the number of out-of-school children has dropped from 25 million to 22 million as per government data . However , more remains to be done . Without compromising on access to school , the focus should be on improving the quality . The education budget allocation is now 3.02% of GDP , up from 2.83% last year but is still short of the target . The down side of the situation is that 19% children aged 6-16 still remain out of school . The remaining 81% that are enrolled in the 6-16 age bracket are not learning much either . The seventh ASER survey report also highlighted as per past trends that children enrolled in private schools are performing better compared to those studying in government schools . The number of children out of school should be a cause for concern for the entire nation and especially the Federal and the Provincial governments . It is quite obvious that poverty is the main cause that keeps children away from schools and forces them to do some work to help supplement income of their families . The problem can be addressed to a great extent if number of government schools is increased meaningfully . Government schools charge little or no fee but these are not enough to cater to the needs of growing population . The distance factor and involvement of unbearable travelling expenses also prohibit parents from sending their children to schools . Private schools have mushroomed both in urban and rural areas and they are catering to the need of middle and high income segments of the society but poor families can not afford to get their kids admitted in these schools . Their owners should also realise they have social and national obligations as well and offer some percentage of total admissions to students from poorest of the poor families free of cost . There are also issues of facilities , qualifications of teaching staff and the quality of education being imparted and government should , at least , offer training facilities to all teachers including those employed by private schools .",0
5737,@@20048219,immigrant,za,"The entrepreneur : Switzerland is a total melting pot of cultures , languages and beliefs . We view ourselves as held together by ' force of will ' , or mutual interest , as opposed to a shared culture or history . We have an immigrant population of 25% . The unifying factor across these differences and the basis of our national identity , is a common appreciation of political values such as direct democracy , neutrality and federalism . We see our multiculturalism as a desirable enrichment and so far , we 've fared better than most in integrating large numbers of immigrants over a long time -- if success is measured in terms of maintaining economic prosperity and social cohesion . """,0
6036,@@18644211,vulnerable,hk,"A newly found flaw in widely used networking software leaves tens of thousands of computers potentially vulnerable to an attack similar to that caused by the recent WannaCry malware , cyber-security researchers warned on Thursday ....",0
3907,@@1342267,disabled,gb,"Now , for the first time , Colin and Denise have spoken out about the "" misery "" caused to their disabled son .",0
5792,@@21013167,immigrant,gh,""" In order to minimise the number of visitors to our embassy and consulates while this assessment proceeds , effective immediately we have suspended all non-immigrant visa services at all US diplomatic facilities in Turkey . """,0
6257,@@17223950,refugee,nz,"Their world is changing hard and fast and they 're following it live and as it happens . They know about the Syrian refugee crisis and the Paris terror attacks . They know that , in December , a 12-year-old American girl live-streamed her suicide . And they knew , long before "" Roastbusters "" entered the parental vernacular , that there were teenagers who got drunk at parties and others who took out their phones and filmed what happened next . What they 're less clear about : how to make sense of all this .",0
442,@@25886847,migrant,ke,A federal judge on Friday urged the U.S. government to focus on finding deported immigrant parents so it could reunite them with their children who remain in the United States .,0
6162,@@19299349,disabled,ca,"Texas also reinstated left-handed pitcher Martin Perez from the 10-day disabled list to start the series opener against Boston . To make room on the 25-man roster , right-hander Keone Kela was put on the 10-day DL with right shoulder soreness and lefty Dario Alvarez was optioned to Triple-A Round Rock .",0
372,@@9103883,refugee,ie,"Talking about the desperation of refugees she said , "" Words are inadequate to describe the magnitude of the catastrophe which has been caused right now by closing the door to thousands of families , single people and little kids .",3
3479,@@2670691,hopeless,ca,"Barely two years since the national outcry over China 's aggressive push into Canada 's oil patch , some of the major acquisitions are looking messy to hopeless . Read on",0
7149,@@17463340,immigrant,gh,30 African immigrants killed in airstrike off Yemen western coast,0
1795,@@2333576,immigrant,au,"On the day that I visited the exhibition , El Roto 's cartoon in El Pa ? s showed a chain link fence topped with barbed wire . The caption appeared in red ink : "" How to contain the air that immigrants carry in their lungs ? """,0
730,@@10086046,homeless,ng,"Boko Haram 's six-year campaign for a hardline Islamic state in northeast Nigeria has killed at least 17,000 people and made more than 2.6 million others homeless .",0
1022,@@30075528,refugee,gh,"There are currently too few successful interventions to prevent gender-based violence during conflict and against refugee populations . Studies have shown that violence against women and girls increases during periods of conflict , with rape and other forms of sexual violence often being a common practice of war .",0
812,@@19571645,hopeless,us,"The basic rationale for this legislation -- that current law hopelessly ties the hands of federal agencies -- is outdated at best . Concerns about bottlenecks in the approval process led to important recent reforms to expedite meritorious projects . The Forest Service devolved approval authority down to individual national forest managers . The 2014 Farm Bill authorized expedited project approval in areas threatened by fire , disease , or insect infestation . The Forest Service has designated about one-quarter of all national forest land as eligible for this authority , which meets emergencies without jettisoning environmental concerns .",0
7519,@@7825933,women,nz,The White Ferns celebrate victory over Australia at the women 's World T20 .,0
640,@@20992508,homeless,sg,"Perhaps , "" homeless stereotypes "" really are n't all that accurate .",0
3776,@@4623784,disabled,jm,"Whoever disabled the plane 's communication systems and then flew the jet must have had a high degree of technical knowledge and flying experience , putting one or both of the pilots high on the list of possible suspects , Malaysian officials and aviation experts said .",0
3478,@@16486667,in-need,gb,"As part of the scheme , fraudsters contacted victims in the U.S. and falsely posed as family members in need or promised prizes or job opportunities . The fraudsters directed the victims to send money through Western Union to help their relative or claim their prize . Various Western Union agents were complicit in these fraud schemes , often processing the fraud payments for the fraudsters in return for a cut of the fraud proceeds .",0
2437,@@25567226,in-need,hk,A second T-Home project is being launched in the third quarter . That one will allow property owners of subsidized housing with unpaid premiums to sublet flats to families in need .,0
5990,@@16227241,in-need,pk,"Presumably Amla might now join those malcontents who thought , with good reason , that South Africa should have enforced the follow-on with a first-innings lead of 282 and sought to wrap the game up in three days . After all , only three sides have ever lost a Test after putting the opposition back in and , having dismissed Sri Lanka in 43 overs , South Africa 's bowlers were hardly in need of recuperation .",0
3766,@@3781518,hopeless,au,"These are the kids too often dismissed in school staffrooms as "" hopeless "" . Even in the past year one school principal informed me that if a young person has n't learned to read by 12 , it is a waste of resources teaching them . We 'd turned up at that school to give a literacy workshop to find the students had been sent to sex education instead . "" At least they 'll learn something useful there . """,0
7405,@@10345634,disabled,za,"In Canada , a free yoga class for beginners and the disabled at the University of Ottawa has been cancelled because they are an ' unacceptable cultural appropriation ' of an Indian practice .",0
3394,@@22440398,vulnerable,us,"A. We moved Frelinghuysen after he made an unforced error . When his letter to the bank board member ( attacking a Lakeland Bank employee for being a member of NJ 11th For Change ) was revealed , it told us this is an incumbent who has n't had to flex his political muscles in a while . It 's the kind of mistake that someone who has survived in a competitive district for many years would not make . But there are several factors that made Frelinghuysen vulnerable .",0
1691,@@3093149,poor-families,au,"EcoPost also provides an income for poor families who collect scrap plastic and other waste . Rutto says about 550 people have gained employment through her recycling efforts : "" Ours is a social enterprise . We 're looking at eradicating poverty , not just making money . We have given job opportunities to many youths """,1
4449,@@17291961,hopeless,nz,""" He just walked right up to me and said , ' Hi ! ' and of course I burst into tears , "" Kathy says on the podcast . "" I felt pretty hopeless . I was morbidly obese , and I was in my 30s . I just felt like there was n't anything for me in my life . I was n't taking care of Kathy . """,0
6414,@@8332208,women,au,Her return to the absolute top of women 's racing has been long awaited by cycling fans all over the world and we 're sure she has waited until she is certain about her form before taking on this level of racing again . So consider her a favourite for the win . <h> 5 . There are four previous winners on the startlist,0
9843,@@1970496,vulnerable,nz,"The Christchurch City Mission : Our blithesome city missioner Michael Gorman is unfaltering in his ambition to help vulnerable people in our community . His vision for a modern facility for people in need was realised this year and , with architect Alun Wilkie , Gorman has created a special and inspirational space where people can get respite from , at times , very bleak lives .",3
5698,@@3355174,in-need,ie,"Father 's Day is just around the corner , so if you 're in need of some inspiration and you 've only got ? 50 , you 've come to the right place .",0
5239,@@2927765,disabled,za,"Prosecutor Zoe Johnson QC told the court that in May 2011 , a doctor noted that Tania Clarence , 43 , was "" seriously over-stretched/ under intolerable strain "" from all the medical appointments and daily routine of dealing with the three disabled children .",0
6741,@@4544311,in-need,bd,"That health care delivery in Bangladesh is in need of a major overhaul . The poor continue to die of preventable diseases , and infant and maternal mortality rates in Bangladesh are very high . A recent study by the donor agencies once again emphasises the fact that the funds and schemes meant for the poor in Bangladesh do not always reach them . Evidence shows that health services are primarily accessed by the better off people rather than the poor .",0
7199,@@18280799,migrant,gh,"After the conclusion of the rally there was a march from Grand Circus Park down Woodward Avenue to Michigan . Demonstrators took the streets leading to the Federal building where another rally was held . Activists sung Civil Rights Movement songs and called upon the administration of President Donald Trump to halt the attacks on African Americans , women , immigrants from the Middle East , Latin America and Asia .",0
2696,@@1796577,women,tz,""" At least three to four cases of forcing minors into sex is reported to our centre in a span of one week but even elderly women are raped almost on a daily basis and they dare not to report due to strong patriarch system among Congolese , "" said Sella .",0
2085,@@10117300,homeless,tz,"Kigwe ward councilor , Paschal Sijila told this paper that 270 houses were destroyed in the area rendering 460 people homeless .",0
3108,@@25651936,hopeless,ng,"Sometimes we find ourselves netted in mind-boggling conditions . We 're betrayed , deceived , and abused . Sadly , many times the persons who we expect to protect , love , and support us are the perpetrators . What do we do in such heartbreaking situations where we feel hopeless and defeated ?",0
6775,@@16290470,poor-families,ph,Thus the free tuition student privilege will not benefit the students from poor families but only the students whose families can afford the many other expenses in sending a child to college .,0
4147,@@24199972,disabled,gb,The families of two disabled men severely injured in mystery circumstances at a care home now embroiled in a police probe will hear findings of how their case was handled .,0
2508,@@927138,migrant,lk,"Sri Lankan President Mahinda Rajapaksa , who was visiting Qatar on an official tour , told a group of immigrant Sri Lankan workers that they are providing a valuable service to the development of Sri Lanka when he met with them Monday ( 21 ) in Doha .",0
7378,@@4588839,refugee,jm,""" It was used for everything , to keep refugee , as a soldier camp , as a reformatory , and we have simply said we must have it now and I am glad to tell you that it will allow Anchovy High School , a hopelessly overcrowded institution to have a second campus and to come off shift this September , "" Thwaites said .",1
7541,@@7899057,hopeless,gh,"He must judge every sin , yes , even the so called "" respectable sins "" . If we can not be made right with God by our righteous deeds because of our sinful nature as the Bible clearly states , then it leaves anyone trusting in his "" works "" for salvation , helpless and hopeless for eternity and a cry for a mediator between a holy God and a sinful man becomes our need ( Job 9 ) .",3
4793,@@17427899,hopeless,ph,""" Our people feel both hopeless and helpless a state of mind that we must all take seriously , "" she said . "" Some of those told us that when there 's crime they normally go to the police now they do n't know where to turn to . """,0
3930,@@2931611,homeless,au,"Two reasons specified for the rise in homelessness are the diminishing availability of affordable rental properties , and growing numbers of women fleeing violence . With that in mind , we commend the Andrews government for meeting its commitment to fund a royal commission into family violence .",0
5541,@@4559710,poor-families,pk,"Transparency in the distribution of wealth is the major issue . The programme does not ensure transparent distribution system . Social welfare programmes need non-political agenda to achieve aims and objectives . BISP is a complete failure in this respect . This programme does not focus on the overall financial uplift of the masses . It is not for development of social sector . It is simply programme of temporary financial relief to poor families , provided the deserving candidates have it .",0
2897,@@20394748,immigrant,jm,"President Donald Trump 's administration will "" wind down "" a programme protecting hundreds of thousands of young immigrants who were brought into the country illegally as children , Attorney General Jeff Sessions declared yesterday , calling the Obama administration 's programme "" an unconstitutional exercise of authority "" .",0
1480,@@3687893,refugee,gb,"Trudeau has also committed to bringing in 25,000 Syrian refugees to Canada and investing $250m into refugee processing .",0
4200,@@4870806,vulnerable,hk,"Feeling a pressing need to safeguard the vulnerable , the filmmaker came up with an idea to race against the extinction of endangered species in his latest production .",0
8920,@@14786784,women,tz,"KWIECO boasts to have completed construction of a centre for victims of gender violence at Shanty Town , where victims call , stay temporarily when are counseled , getting medical attention and undergo capacity building and empowerment on how to start new life . 75 women got such services at the centre that has 10 beds but with a capacity to accommodate 18 .",2
4593,@@3273205,migrant,ph,"LANGKAWI , Malaysia -- Thousands of Rohingya Muslims and Bangladeshis abandoned at sea by human traffickers had nowhere to go Thursday as Malaysia turned away two boats crammed with more than 800 migrants , saying it could not afford to keep being "" nice . """,1
7842,@@21747791,homeless,au,""" In the main it was a financial decision but at the same time , I 've always thought about supporting homeless people in the past , "" he said .",3
1375,@@23969658,vulnerable,ie,"They said their findings suggest that if prey species continue to shift their breeding seasons forward , it could further threaten the survival of vulnerable seabirds such as puffins and albatrosses .",0
505,@@17222746,immigrant,lk,"And why should older workers be thrown on the scrap heap when they are 65 ? There is plenty of work to be done for those with experience . If they are not put to good use , as the population ages millions of immigrants will be needed in Europe and the US . Can one expect societies to adjust uncomplainingly when they feel the country is slipping away from the natives ?",0
2927,@@50021762,in-need,au,""" Is Steve Hocking feeling so insecure and so in need of attention that he has to make these incredibly dramatic changes that bear no resemblance to the game we know ?",0
4110,@@19633024,homeless,au,"A few days after the murder -- and before the killers had even been identified -- the local council passed laws that criminalised begging , and allowed rangers to throw away blankets which were routinely stored in bushes in the river bed by homeless people , to help them survive the freezing Alice Springs winter .",1
1913,@@25187016,women,in,World is losing USD 160 tn in wealth because of gender pay gap <h> The losses in wealth from inequality in earnings between men and women vary by region .,0
5687,@@18685583,hopeless,nz,"Opener Martin Guptill lifted a catch to deep mid off for nine ; captain Kane Williamson edged to second slip for eight and Neil Broom went first ball , caught behind , all three falling to the lively Mohammad Shami ; and big-hitting Colin de Grandhomme was hopelessly stranded down the pitch and stumped off spinner Ravi Jadeja for four .",0
5709,@@1277634,immigrant,us,"While the act would increase the number of visas available to STEM workers educated in the U.S. , it would not increase the overall number of immigrants admitted to the country each year . To do so , the bill would eliminate the DV program , which makes available 55,000 visas annually to randomly selected applicants from countries with a low rate of immigration into the United States . Known to be plagued by fraud and abuse , the DV program requires only that applicants :",0
4524,@@15319512,homeless,hk,Chan remembers meeting young people who worked in Central and took their lunch boxes to eat at the pier because they could not afford the expensive restaurants . He adds the piers were important public spaces where the elderly and homeless people spent their time .,0
4220,@@2737377,women,lk,"The women that Woollacott selected for her analysis were fundamentally different to those I have recounted before . They were well educated , intellectual and partly feminist activists . They knew where they were setting off in the mid-way of their journey to London , particularly Colombo or Durban . Their interpretations were more sophisticated than those nurses . For example , the well-travelled feminist activist Bessie Rischbieth was one such person who set foot in Colombo in April 1913 . Her routine was different to many others who usually went to tourist spots or bazars . She said ,",0
982,@@24299294,refugee,in,Bangla hosts now critics of Rohingya refugees,0
2136,@@9931367,hopeless,my,"The current system , with its reliance on expensive shop space , middlemen , and vast inventory , he insists is "" hopelessly inefficient "" -- and results in opaque pricing .",0
134,@@17361342,homeless,hk,"SoCO 's Ng says that the government ceases to fund most homeless people at a shelter after six months . "" No matter what institution it is ... would they pay for the sleepers out of their own pocket ? "" asked Ng . "" Therefore they have to leave . """,0
7178,@@24960761,migrant,ng,"The meeting is being held in Cucuta , a Colombian border city that has struggled to accommodate an influx of Venezuelan migrants . <h> Comments",0
113,@@17683925,vulnerable,pk,"ISLAMABAD : Pakistan , which is ranked as the seventh most vulnerable country , despite its less than one per cent contribution to climate altering global emissions , has now what we call a "" climate change law "" after the enactment of the Pakistan Climate Change Act of 2016 . Like many others , being a humble student of law , political science and chemical/environmental engineering , I consider it as a meaningful legislation on climate change .",0
6425,@@14761234,homeless,nz,"Tens of thousands in the impoverished Caribbean nation have also been left homeless by the monster storm , which is now ploughing northward over waters just off the US southeast where it has caused flooding and widespread power outages .",0
7714,@@3154955,women,ph,"The presence of women cycling on the road not only encourages more people to bike , it also brings different issues such as safety , fitness , and environment into everyday conversations .",0
961,@@20769382,poor-families,my,Ann 's Cottage has cared for disabled children from poor families -- some who were only there during the day while others stayed there .,0
2358,@@17602174,refugee,ke,"He said the refugee problem is an international problem and , therefore , requires international cooperation in finding solutions .",0
5711,@@4573177,homeless,jm,Mitchell said other sore points in the lives of the homeless include the difficulty accessing health care and the lack of basic sanitary facilities .,0
6996,@@25638976,immigrant,jm,"Trump also renewed his attack on Khan , London 's mayor . The two politicians have clashed on Twitter over Trump 's ban on immigrants from several mostly Muslim countries and on the president 's views on crime and terrorism in Britain .",0
6786,@@19407141,disabled,za,"The public responded in agreement to an article published on the Sandton Chronicle 's website last week about Lamborghinis parked illegally in disabled parking bays at a shopping centre , sharing stories of similar situations and offering alternative solutions to the problem .",0
7114,@@19845205,homeless,gb,"Men 's Aid NI subsequently changed its name to Men and Boy 's Initiative ( NI ) , but it is still focused on the same issues : the high male suicide rate ; the challenges faced by boys and men at all stages of education including attainment ; men 's health ; shorter life expectancy and workplace deaths ; the challenges faced by the most marginalised men and boys in society ( for instance , homeless men , boys in care and the high rate of male deaths in custody ) ; male victims of violence , including sexual violence ; the challenges faced by men as parents , particularly new fathers and separated fathers ; male victims and survivors of sexual abuse , rape , sexual exploitation , domestic abuse , forced marriage , honour-based crime , stalking and slavery ; and the negative portrayal of men , boys and fathers .",0
7698,@@1830408,vulnerable,ng,""" Women are further held down in many societies by laws , religious barriers and customs that render them disadvantaged , vulnerable and susceptible to all forms of abuses , as one in three females around the world have been physically assaulted or sexually abused , often repeatedly by either a relative or an acquaintance . """,0
3390,@@1921089,refugee,tz,""" The Ministry of Health is sending a team of medical experts to the Burundi refugee camp in Tanzania to deal with the cholera outbreak . """,0
797,@@22814145,migrant,bd,"Trump drew international condemnation after reports emerged that he had questioned the value of taking immigrants from Africa and the Caribbean nation of Haiti during a closed-door meeting with lawmakers at the White House last Thursday , referring to them as "" shithole "" countries .",0
7301,@@30049941,women,bd,"The report was prepared on the basis of news published in 22 national dailies , 10 regional newspapers and eight online news portals and news agencies . According to the report , the month July saw 346 road accidents killing 374 people including 44 women and 67 children .",0
189,@@10290840,poor-families,bd,RAB sources said Salma used to collect babies from poor families with the trick and she sells those to others .,0
5212,@@24614276,immigrant,in,"CRS said Congress has considered several related pieces of legislationThe Immigration Innovation Act of 2018 ( S.2344 ) , as introduced in the 115th Congress , would codify the current regulation providing work authorisation to H-4 spouses of certain H-1B non-immigrants and would require the employer of the H-4 spouse to attest that they will pay her or him the greater of the prevailing wage for that occupation in the area of employment or the actual wage paid to other workers in the same job with similar qualifications ( i.e. , applying the same pay standard to the hiring of H-4 visa holders as is applied to their H-1B spouses ) .",0
6742,@@22920946,women,us,"When Denhollander started there was no army of women , no "" sister survivors , "" as the judge kept calling them . There was just a scared young girl who grew into a strong mother of three for whom the pain never subsided . She faced off against the powerful institutions where Nassar worked : The U.S. Olympic Committee , the U.S. Gymnastics Team and Michigan State University .",1
