par_id,art_id,keyword,country_code,text,label
7663,@@20664417,disabled,in,"['More 25 disabled sportspersons also in camp. Sippy \' s brother Jippy, "" My brother always supported disabled and to associated with several good causes. This is his remembrance. ""']",1
7664,@@20625724,women,in,"['Than 32, 000 women have died due to dowry harassment between 2012 and 2015, says the compiled by the National Crime Records Bureau (). In same period, . 61 were registered across the country. in more 90 per cent cases police filed chargesheets, the remained a third of this number.']",0
7665,@@20622959,vulnerable,my,"['Women and are particularly vulnerable to this trade, although there has also young boys being prostitutes.']",0
7666,@@20441478,immigrant,ie,"['Six - hour follows Grace Marks, a poor, young Irish immigrant domestic servant in Upper Canada who, stable McDermott, of the brutal murders of their employer, Thomas Kinnear, and his, Nancy Montgomery, in 1843.']",0
7667,@@368911,migrant,za,"['Many Mozambicans fear will increased competition scarce jobs, new - - largest since colonial times - - is also creating employment opportunities.']",0
7668,@@7064700,immigrant,in,"[""Of Obama ' s clearly aimed at Trump, whose swipes against immigrants and minorities to have befouled the political atmosphere into the 2016 presidential campaign.""]",0
7669,@@16032601,migrant,jm,"['"" On, December 18, 2016, joins member states the United Nations celebration of International Migrants Day, in recognition of the rights, efforts and invaluable contributions of migrants worldwide. International migration has been an integral part of the and experience of most Jamaicans. The new era of migration in the 21st brings about its share of challenges, but also opportunities for the migrants their families as well as the countries of origin, transit and destination.']",0
7670,@@908145,poor-families,gb,"['Every time Dr his parents in the nearby town of, a queue of outside to seek his, many of them poor families desperately children.']",3
7671,@@15033644,hopeless,za,"[""South Africa ' s is unfortunate, but the opened, and deserves the primary blame. The court in Hague stands for the aspiration to hold the worst criminals in the world responsible for their wrongs. But trying to that ideal without pragmatic about what seems fair in international politics a hopeless task.""]",0
7672,@@25761100,women,ke,"['Former women champions Kenya extended beating 3 - 0 (25 -, 25 -, 25 - 20) their match of day.']",0
7673,@@8703435,migrant,in,"['"" Sirji, we had first generation immigrant minority running this entire country for a decade! mean Dr Singh! !! (generation ), "" said attributed to Sanjaya, who used to Manmohan Singh \' s media adviser.']",0
7674,@@10333156,homeless,hk,"[""Already showing zero intention to the homeless, it ' these government were rubbing into.""]",1
7675,@@60036291,migrant,ie,"[""MSF said it had witnessed an unprecedented crisis in the, Greece ' s biggest home to 9, 000 migrants, a third whom children. said teenagers had to commit suicide were harming themselves on a weekly basis.""]",0
7676,@@587736,hopeless,ca,"['The very next song is the grungy "" Demon Lean On, "" which has once again consumed with hopelessness and singing, "" Holding a gun to head / So send me an angel / Or bury deeply instead / With to lean on. "" tracks later, on the cut, he complains, "" \' always be on my own / Fucked and alone. ""']",0
7677,@@9147681,disabled,pk,"['A few days ago aneight - year - old girl was sexually assaulted, and then thrown off the roof of home in Karachi, resulting in her immediate death. Prior to that the ugly case sexual crimes against young boys Swat, Khyber Pakhtunkhwa, made headlines. There was also a report of a rape place in an ICU ward in a hospital in Islamabad. The victim of that attack was disabled patient; monsters are out on streets for opportunities to their cardinal needs. Behind the beard and the shalwars of Pakistan are sexually frustrated beings whose dark side has been in pressure cooker for far too long, and has now erupted, unleashing its terror on innocent souls.']",1
7678,@@9728715,vulnerable,nz,"['"" is a of economy, "" BOE Governor Mark Carney said at a press in London following the of the report, to Bloomberg. "" The number of vulnerable households could increase due to a tougher economic outlook. ""']",0
7679,@@60091067,immigrant,pk,['He pointed out that no country world has policy of citizenship refugees illegal immigrants in one.'],0
7680,@@10063835,refugee,gh,"['80, 000 applied for asylum in in 2015, with a third, the French the of refugees said.']",0
7681,@@2728398,vulnerable,ca,"['It \' s a school the Education \' s own system of scoring, based things like socio - economic, 95 - 98 per the "". ""']",0
7682,@@21860479,women,pk,"['She wrote her a Nov. 2 post titled "" Explains It All "" that she had decided to come forward after women made accusations men in and politics, and the # social media.']",0
7683,@@16623708,refugee,jm,"['Jerry Blackburn, a 67 - - old county building official from rural Tazewell, , voted for Trump and supports his calls for cracking down sanctuary cities refugees coming to the US. Blackburn, a, said illegal immigration "" has our and is a heavy to people "".']",0
7684,@@3912230,hopeless,gb,"[""The underrated film of the year was a huge return to form for the mostly Keanu. A crazy action thriller a retired widower hitman who goes on a bizarre killing spree because Alfie Allen kills dog, John Wick features splendid action sequences, an outrageous appearance by Ian McShane as the opener of an assassins - only hotel crammed with former cast members of The and sardonic wit ' ll have you laughing in all the wrong places. Plus: Alfie gets slapped around a lot - - what ' s to love? John Wick 2 is on its way. Take my money now.""]",0
7685,@@288205,homeless,ph,['People were killed in Mandaluyong City while 60 Quezon left homeless that broke out just apart Saturday.'],0
7686,@@4683654,disabled,my,['And healthcare for persons significantly need to be many of unable to hospitals to seek medical for their conditions.'],1
7687,@@10061213,refugee,sg,"[""BERLIN - German ministers plans on Tuesday the deportation of foreigners who commit crimes, to sexual attacks women by migrants in Cologne have deepened doubts about the ' open - refugee policy.""]",0
7688,@@20262575,women,jm,"['Charles - Freeman said the lack of care women showed unborn, in a fight, indicates that the women are not prepared to provide kind of parental children need in order to become members of.']",1
7689,@@20549646,women,gh,"[""Ready, sometime before, it will replace the, is next to the Camp, as the home ground for Barca B, Barca ' women ' s team the under - 19 side they play in the UEFA Youth League.""]",0
7690,@@16420615,refugee,ng,"['"" Wet feet, dry feet "" policy adopted by former U. S. Bill in mid - 1990s ending the "" door "". Its name derives from the fact that Cuban were intercepted at were returned to Cuba, but those who American land allowed to stay.']",0
7691,@@4685063,homeless,pk,"[""Who cares if gives charity to children year? If is n ' t giving it for Allah, it does n ' count!""]",2
7692,@@10018746,disabled,za,['One in celebratory mood as song and dance formed big of Mandela celebrations at home for the disabled in Lombardy East. Alex FM.'],0
7693,@@4534808,immigrant,jm,"[""A: Each nonimmigrant visa applicant must convince consular officer during the of the interview or she intends to return to Jamaica after a lawful stay in the US. The fact that an applicant ' s spouse, sibling, parent or child is eligible to US does not guarantee that the applicant will qualify receive a visa. applicant must qualify for a individually and on his or her own merits.""]",0
7694,@@25511597,migrant,au,['Mishra said was a experience arriving in a new country as a or.'],1
7695,@@19372022,hopeless,nz,"['"" I felt hopeless because of thinking and always if.']",0
7696,@@20065315,homeless,us,"['Responded, "" We do n \' t want to criminalize being homeless, nor do want take the last possession, the cars vehicles that they. But it is direction in my view simply say, \' Well then \' s let them park anywhere as long as they want. \' ""']",0
7697,@@21623144,immigrant,in,"['Still, a minority of conservative Christians the # NeverTrump hashtag social media and joined those outside of evangelicalism who said "" voters "" had their values. Women and black evangelicals especially emerged as critics of Trump \' s remarks about women, immigrants, African - Americans and Muslims. Many of same critics of \' s and rhetoric condemned Moore in recent days, and bemoaned the fact that some evangelicals were him.']",0
7698,@@1830408,vulnerable,ng,"['"" Women are further held down societies by laws, religious and customs that render disadvantaged, vulnerable and susceptible to forms of abuses, as one in three females around world have been physically assaulted sexually abused, often repeatedly by a or an. ""']",0
7699,@@1623758,hopeless,us,"[""In the least, honey needs some of extreme edible makeover. Someone Sprinkles or Magnolia Bakery - - we want some honey cupcakes, stat! I mean, everything better when it ' s smothered under three inches of icing, right? Of course, I ' d still skip the part and go to licking the frosting with my fingers. I ' sorry to say, think Rosh Hashanah honey cake is hopeless.""]",0
7700,@@25845550,hopeless,ca,"[""Novels like Sir Walter Scott ' s Waverley, 1814, through historical conflicts famous characters, focused on a central character who was essentially a nobody, the common reader. This anti - hero brought the two sides together, helping them find a middle way. In such outings, ordinary people had the power to. All was not hopeless, no matter how bleak things appeared.""]",0
7701,@@19515360,poor-families,pk,"['These generally both side from, poor families with minmum qualification. Very to the a soul.']",1
7702,@@2659279,vulnerable,hk,"['"" We remain equal - weight on China investment - grade and underweight on high -, "", credit analyst Morgan, said. "" Following the rally, high - yield valuations again back to the more challenging end, and given on external funding, we see high yield as more vulnerable to reversal in credit conditions. ""']",0
7703,@@16388863,homeless,bd,"['Cold wave sweeping over Kurigram causing the children, elderly people in district.']",0
7704,@@22039380,homeless,lk,['Said the tropical storm resulted in 14 people killed houses power lines damaged or and of thousands people or homeless.'],0
7705,@@15813388,vulnerable,au,"['Crown advocate, Lynch, put judge that child in the car was a vulnerable under the a grandmother and a the role grandfather.']",0
7706,@@21668478,vulnerable,sg,"['Newly mobile are the common victims, - aged kids and adults also.']",0
7707,@@7751874,vulnerable,sg,"['Get to vulnerable that hard, domed: <h >. From an even island']",0
7708,@@3372198,migrant,ph,"[""Situation at the frontier town of Ventimiglia, where police have migrants from into, has sparked not only protests but also heated the countries ' interior.""]",0
7709,@@20880916,vulnerable,lk,"[""( October, 2017, Chennai, Sri Lanka Guardian) recent Doklam episode, where tried to ' s muscle power in it ' s border with Bhutan India resisted it finally China gave up it ' war, clearly indicate that China now vulnerable.""]",0
7710,@@17661574,women,au,"[""Cheri posted ' respect women ' then explained it way:""]",0
7711,@@24463932,migrant,hk,"['Various other also held Day rallies, including people and workers and. - RTHK']",0
7712,@@26187751,immigrant,ph,"['Contrasts with the twentieth century, when immigrants from southern, the Middle East, neighboring war - torn Colombia.']",0
7713,@@13559967,homeless,ca,"[""Hajdu, director Thunder ' s shelter, will serve status women minister.""]",0
7714,@@3154955,women,ph,"['Presence of women cycling the road not only more people bike, it different issues, fitness, environment into everyday conversations.']",0
7715,@@1936779,poor-families,ng,"['Survey has shown violence "" is not confined to poor families, to marginalized or shadows of conflict, "" added.']",0
7716,@@3672724,immigrant,in,"['Connection does magnetic with belief in the superpower? A lot, say researchers, adding that both belief God and towards can be reduced directing magnetic energy the.']",0
7717,@@16798903,homeless,ie,"[', according to Leonard, spokesperson for the Sweet Home campaign, the negotiations over House start count these "" "".']",1
7718,@@40026833,immigrant,ng,"[""MassTLC ' s Award, supporting inclusion and diversity in the Massachusetts tech ecosystem, will presented to Jackie Glenn, former Vice President for Global Diversity and at Dell EMC. A first - generation immigrant and EMC ' s first Global Chief Diversity Officer, Glenn set the pace for global D & amp; I across global of 145, 000 employees 180 countries, reshaping organizational relating to women, people of color, transgender, other communities across the.""]",0
7719,@@3825467,refugee,ca,"['Ottawa, said he can only speculate on the total of refugees coming.']",0
7720,@@20376720,disabled,pk,"[""This photograph taken on December, 2010 Abdul Sattar Edhi, of Pakistani ' Edhi foundation holds orphan at the of Karachi. PHOTO: AFP""]",3
7721,@@18666011,hopeless,ie,"['Said: "" were asking it I would n \' ever do such a thing. I am hopeless dancer - - but I show very much at. ""']",0
7722,@@15371292,vulnerable,pk,"['Prof Dr Ali Jawa, Professor Endocrinology at Institute of Medical Sciences (PIMS ), Islamabad, said that the pregnant woman could be harmful for mother and newborn therefore it necessary for mothers - to - be to avoid the disease bearing. said the obese pregnant women were more vulnerable to contract diabetes therefore they must their weight.']",0
7723,@@4668522,hopeless,bd,"['Confrontational stands the two have our nights sparkle with frequent cocktail vehicle set blaze, and our have turned our days. When the most optimistic talk - show people are now about clearing political clouds in the horizon of the nation, the news about Shakib a glimmer of hope to the bleak - seeming future of the nation.']",0
7724,@@17567782,disabled,lk,"['The of the GoSL to respect the war heroes lost lives, and after the welfare of those became disabled so that Sri Lanka could be Tamil Tiger;']",0
7725,@@16606363,vulnerable,in,"[""Condition of child welfare across reveals the government ' s glaring neglect of infrastructure concerning children.""]",0
7726,@@4749950,refugee,ie,"['In Dublin, of Ireland Dr Jackson reflected on the drawing to a close and recalled "" horrific conflagration at the halting site in Carrickmines "" and the death Garda Tony Golden in Omeath, well as the "" refugees fleeing from Syria "" and other of the Middle and the "" forgotten peoples of Africa "".']",4
7727,@@7990648,vulnerable,gb,['Signed Ethical Care Charter to ensure levels of Care for our and vulnerable'],1
7728,@@4571736,in-need,jm,"['According to her, Jamaicans in need support will be able to access help at any of the three types of Parents Places that are being introduced. "" one is a Parents that just has space and information; two offers all that information and that space but also offers training classes, parent support classes with a trained facilitator. Level two is what we would like as the base but there going to be some areas where we are not going to get to that. Level three services in addition to what \' s available a level two Parents Place, "" she explained.']",0
7729,@@15040617,women,gh,"['Speaking at the National Muslim Women in under the, "" The Empowered Muslim, a Figure National Development "", Madam Salami mentioned the conference was organized young ladies to uncover and successfully their dreams and be able to become women in future.']",3
7730,@@17385597,vulnerable,gb,"[""Yanworth, the, first aimed at longer distance hurdle races, while ' aborted chasing to line up here. Both will have significant chances but may be vulnerable an improving outsider like Brain Power.""]",0
7731,@@19673739,homeless,gh,['Rain early Tuesday morning for five period drenched many parts the metropolis leaving two school children missing and rendered dozens.'],0
7732,@@23535764,women,hk,"['In second and third were Link Real Estate Investment Trust and Bank, 33. 3 percent 31. 3 percent respectively, followed by China Resources Holdings (30 percent) and (29. 4 percent ).']",0
7733,@@16537687,migrant,lk,"['Trump \' s indicated before his speech that the measures announced would serve as the focus for the remaining two weeks of his campaign. Among the key he announced were: restrictions on White House officials becoming lobbyists after they leave office; term for members of Congress; the cancellation all payments to UN climate change programmes and redeployment of those funds fix infrastructure; the start of the process of "" removing the more than million criminal, illegal immigrants "" - and the denial of - free travel to countries who refused to take their citizens.']",0
7734,@@19869552,hopeless,my,"['About 80 percent of women experience "" baby "" within the few child birth, often defined by mood swings irritability or. depression is longer lasting and has more - severe symptoms, which can include anxiety, sleeplessness, extreme about the baby, feelings of hopelessness, and recurrent "" intrusive thoughts "" about or the baby.']",0
7735,@@4940628,hopeless,lk,"['King Wenceslas is probably standing on elevated balcony of his residence when there arose a wind, which probably brought with it snowflakes. At a distance he was able to see a in dire need. A. A farmer or, trying to gather some logs to take to his lackluster cottage, with the hope of cooking a meal. benevolent King is deeply moved by this sight. He inquires of young servant, and is told the man has come down near the mountains. Today in a self righteous society, how many would even come out to their balcony, even in tropical? How would they respond to the sight of such hopeless despair?']",4
7736,@@18567208,poor-families,za,['Mayor Tshifhango that the outcry of the about several needed to be addressed as of urgency. He also presented food parcels poor families by councillor and community development workers.'],0
7737,@@9840137,immigrant,tz,"['The operation also led to the arrest 43 illegal immigrants, 18 of are Congolese, 22, and one Kenyan. to Mr Athumani, operation was conducted Interpol offices in Harare, Zimbabwe (Southern Zone) and in Nairobi, (Zone ).']",0
7738,@@10040437,homeless,tz,"['Meanwhile, demolition houses in long Msimbazi continues leaving thousands homeless and the NEMC Director General that will in all places.']",0
7739,@@4005270,poor-families,gb,"['SOS Nursery kids in 7 from, especially 10 them, from very poor belong to our Strengthening Programme.']",0
7740,@@1441787,hopeless,us,"['Experiences home burglaries me with a hopeless. As grew older, I felt more vulnerable attacks less capable of them.']",0
7741,@@187168,in-need,gb,"['In the absence of Sehwag, Warner and Mahela Jayawardene will again need to burden the Delhi line -, on is to a much batting track than the sluggish one they got up at Eden Gardens.']",0
7742,@@4563056,homeless,pk,"[""I help run a nonprofit called Boulder Food that picks up food that would otherwise be thrown out from grocery stores and caterers and transports it by bicycle to agencies that serve hungry, homeless low folks in Boulder, Colorado, USA. We have 120 hard working volunteers who bike food around town, deliver that food to over 50 recipient organization and in the past year a half rescued over 250, 000 lbs of produce. bike powered model replicable in nearly every city, and we ' ve created a step by step guide to how to do so! Thus far, six different cities have adopted our model and we ' re always looking for more dedicated people to do the same. Please visit boulderfoodrescue. org for more information about how to start your own powered food rescue and begin addressing waste and want at the same time in your!""]",1
7743,@@7047251,homeless,au,"[""Sisters is a knucklehead comedy - - sporadically amusing and always happy to resort to dick jokes - - saved a little the appeal its leads. Kate (Fey) and Maura (Poehler) are shocked to learn their parents (Dianne Wiest and James Brolin) have decided sell the house they grew up in in. Maura is nurse who lives nearby; Kate a type happy to return to her old hood she ca n ' t hold down a job as a beautician and is essentially.""]",0
7744,@@25488815,disabled,bd,['The ICRC together promotes sport allow disabled people to receive opportunity show that they are as as non - disabled.'],1
7745,@@4669413,disabled,jm,"['Said that JUTC drivers and conductors need extensive in how to deal with the disabled. "" If you \' re going put drivers out there, them tolerance, especially when you put them on the 77 and 78 routes. Disabled people will take the bus because we have choice. How many of us can? "" she asked. "" Ninety - five per of us in are unemployed, but we still have to live, "" she said.']",0
7746,@@23329721,poor-families,sg,"['Sudheesh adds that the poor, end up taking the, are later as unlucky.']",1
7747,@@14075158,women,gb,"[""Laoya feels thoroughly remote and times cut off. Even women have come see his new house, just three years ago, it not enough to persuade them to consider staying to Xiong ' s.""]",0
7748,@@10283841,refugee,bd,['Death sparked a reaction to refugee around the.'],0
7749,@@25973849,in-need,sg,"['"" I think governments should take cognisance of these commissions as they are of great importance. These are statutory bodies which to be in. At no point of time, people in need should be left in the lurch and left with a like \' we do not have a so we can not help you \'. These commissions are not like any other boards or and vacancy needs to be the moment it arises, "" she told TNM.']",0
7750,@@16688975,immigrant,pk,"[""MADRID: Donald Trump ' s executive order from seven majority Muslim will tourism to the US, UN ' World Tourism.""]",0
7751,@@7812174,women,my,"[""There ' denying this is news - - people behind the iCloud hack caused upset and photos videos that had deleted years ago were made.""]",0
7752,@@1584690,disabled,gb,"[""Together they established the Priority Trust and have funded mobility equipment for 32 children two and 18. children should about five year ' s use from this equipment. Officially 70, 000 children in Britain? need mobility equipment to give them, although Mark estimates that the number is nearer 100, . Whether a is, as with things in life, a bit of a postcode lottery.""]",0
7753,@@9740673,refugee,pk,['Said border management and dignified of Afghan refugees are important.'],0
7754,@@7875995,in-need,ca,"['Five years as an environmental consultant on credits, Mr. Carran enjoyed interaction between those who generate carbon offsets (such as wind) and those in of (such as polluters ). In 2012, he decided to marry his technical expertise in engineering a business degree, Sauder for its sustainability.']",0
7755,@@2720864,vulnerable,hk,"['Obesity is a rising global health problem, spreading from developed countries to developing. According to World Health Organisation (WHO ), it is estimated that over 115 million people suffer from obesity - related problems in developing countries, where the rate of increase of childhood overweight and obesity has been more than 30% higher than that developed countries. Children in countries are more to. at the same time, they are exposed to high -, high -, high - salt, energy - dense foods, which tend to be lower in cost but also lower in nutrient quality. This obesity epidemic creates higher economic and social burden by raising health care costs and lowering workforce productivity due to sickness or premature death.']",0
7756,@@1829735,refugee,tz,"['Couple that with the in and it becomes, the nation must brace itself and resettlement opportunities @']",0
7757,@@22709167,hopeless,gb,"[""Last year in The Paris Review, the Dean American Rock Critics Robert Christgau likened me, some nobody ' ve never heard of, to this ' s Lester Bangs, though I ' m not sure why, exactly. I it has something to with the fact that, like the legendary critic Bangs, who died around my age at 33, I have a reputation as a pugilistic writer, I ' m a hopelessly ardent defender rock, and I have literally once washed pair of jeans. So when I heard about How to Be a Rock Critic, a play Bangs ' life, I figured owed it to my predecessor to see his story on stage.""]",0
7758,@@25812239,hopeless,my,"[""Let ' s it: nation corrupt, utterly, hopelessly corrupt. The of corruption, impunity and greed is so pervasive touches almost aspect of our.""]",0
7759,@@25220934,migrant,pk,"['"" the face of federal government \' of immigrant, York will not deploy National to the border, "" said on.']",0
7760,@@4823518,women,lk,"[""Abdullah bin Abdulaziz, who to power in 2005, has some of the inequities women face in the system. Allowing female lawyers into the courts and ordering judges to national ID cards as proof women ' identities were among. He has also authorized programs educate judges in modern legal procedures.""]",0
7761,@@4719318,disabled,jm,"['Secretary in Ministry Labour and Security, Colette Roberts, in her greeting delivered by Chief Director Social Security, Dione Jennings, the employees of for their service to the community over the years.']",0
7762,@@4060937,refugee,in,"[""Two years later, when refugees from the erstwhile East Pakistan fled their homes to India and many of them camped in and around Nagarjuna Sagar, Kumudini ' s task was cut: India turned a refugee camp riots, Kumudini was shocked to the of refugees who could not speak other sans. roped in Bengali speaking people and interacted with the refugees. Persistent efforts resulted in enabling the refugees to get jobs and eventually land and money to build homes.""]",1
7763,@@1805361,disabled,ke,"['The two government sites were up and running early Friday being shut several hours in attack claimed by the "" Anonymous "" hacktivist, which briefly disabled recording websites.']",0
7764,@@4549119,women,bd,"[""I thought women are much more disciplined and civil nature but my belief women ' s power and is diminized because of the perfpormances by in house. One does not start high before he or she completes elementary and middle school.""]",0
7765,@@23863347,vulnerable,ng,"['Meanwhile, 119 persons drawn of the 17 local councils in the has commenced - day training in on community based targeting team and enumerators on data capturing of poor and vulnerable.']",0
7766,@@4816227,migrant,sg,"['\' Mr Yeo urges the to gradually ease the implemented in the of the riot. says: "" This will truly demonstrate trust we have in the community our migrant. ""']",0
7767,@@17125200,immigrant,gh,"[""Somali and in the part of city told the BBC that their looted during ' s protests.""]",0
7768,@@1947646,refugee,tz,"[""Kigoma Regional wounded have been admitted at a refugees ' camp hospital.""]",0
7769,@@16737476,hopeless,ie,"['"" You have to through the feeling hopelessness and the starting again. To do that need skill to be bounce back and know the you \' re doing it.']",0
7770,@@1125661,refugee,ph,"['BEIRUT, Lebanon - Film star and UN envoy said on Wednesday she moved at how Lebanese families opening their to, Beirut ruled out setting up camps for.']",2
7771,@@16627885,refugee,jm,"["", United States () - - The hopes that US President Donald ' s to ban is a measure and that they again be given protection, its spokesman Saturday.""]",0
7772,@@14442112,refugee,pk,"[""NATIONS: China on Monday pledged $ dollars in humanitarian aid to the world ' s refugee crisis and said a $ 1 billion it has set with United Nations could be used for that purpose.""]",0
7773,@@3964601,hopeless,in,['Younis is hopeless in ODI - has Younis won ODI for Pakistan? ?? - 7 times out of. .. .. .. .. .. . we to take winner in good shape form into WC - Series against is last!!'],0
7774,@@16426918,in-need,ng,"['As it was mentioned previously, we yawning when our brain needs some cool down effect in the system. to some researches, the blood flow is increased during yawning parts of the neck, jaw head. The cool air helps you to cool the fluids in your. Therefore, this body combat self - defence mechanism can help you cool down the temperature of your brain. Physiology and Behavior study published in 2014, showed that yawning to control thermoregulation of our body. Yawning helps the brain to take to the climatic temperature.']",0
7775,@@14071742,women,sg,"[""I have no such plans. But will work in upcoming election to uproot the ABVP from the campus. do n ' t support of any other for this purpose. I and some former members will work on our level. We will support the cause the and the deprived, women and minorities.""]",0
7776,@@15284965,disabled,ie,"[""Michael J. has opened about living with Parkinson ' Disease for last 25 years has predictions that he be disabled by.""]",0
7777,@@3288821,in-need,us,"['The of. H. G. , "" a mentally ill person in need of special protection lived most of his life in Canada, on account of criminal offences recognized to be related to his mental illness, and has effectively resulted in the withdrawal of available medical and family support which a person his vulnerable position is necessarily dependent, constituted a violation by the State of its under article 7 the Covenant, "" the Committee deemed.']",0
7778,@@30062261,poor-families,in,"['The ambitious scheme, the Pradhan Mantri Jan Arogya (PMJAY ), to provide a coverage of five per family annually, benefiting more than 10. 74 poor families for secondary and hospitalisation through a network of Empanelled Health Care Providers. Nearly 31 states and Union implement the programme after the launch of the programme.']",0
7779,@@30064532,hopeless,bd,"['Disaster a ball later bunted the ball straight short and took down the pitch, the direct hit was not really to find the all - rounder short of his crease.']",0
7780,@@30088265,women,gh,"['Founder of Mining Ghana, Georgette Barnes, contends mining be said to until enter the field.']",0
7781,@@10350913,disabled,ph,"['"" The two automated elections in the country have not been because of its failure to implement the such presenting the source code for review, the use digital signatures was disabled and manual audit was announced. Because of this continued failure, the integrity of the elections has not been restored as the automated elections intended. This got to stop, "" said.']",0
7782,@@23893811,homeless,nz,"[""Breadcrumb navigation <> approach working ' s homeless""]",0
7783,@@22925992,immigrant,bd,"[""Trump $ 25 billion for border wall, offers ' ' citizenship <h> President Donald Trump on Wednesday previewed outline for an immigration bill that he will promote next week, saying he wants $ 25 billion (17. billion) to build border and is to granting citizenship to illegal who were brought to United States as children.""]",3
7784,@@22066196,disabled,hk,['The former head a home mentally was yesterday charged with sexually assaulting girl three decades ago was.'],0
7785,@@15737047,immigrant,hk,['Free Premium <h> anti - immigrant immediate elections <> Friend'],0
7786,@@3038005,hopeless,ph,['Hopeless romatic loves while the uncomfortable if ex with girl they hate. Some love seeing the act while are offended.'],0
7787,@@8465801,women,ng,"[""' s. Do women still need stage protests to?""]",1
7788,@@1811770,migrant,ke,"['Sarkozy, chasing the far - right vote, to pull of Schengen zone within year failing keep out illegal.']",0
7789,@@791094,immigrant,us,"['In, a Latino to propose legislation that would require lawmakers to undergo "" cultural sensitivity training "" of their orientation that would have taught them to start using the term undocumented immigrant. In Utah, lawmakers still refer to the as "" illegal "" - - term some people call almost as offensive the n -.']",0
7790,@@1872744,in-need,gh,"['As a child, I have always told to give to those who are in need. I have been raised up to believe that if I do n \' t give to the needy, I will find my way hell. Due to these teachings has been imbued in me, I have been generally been sympathetic to the needy. After all it is said in the Holy Scriptures that "" there is blessing in giving than receiving "". up, I have disabused my mind this notion. I am just tired of seeing a familiar face beg on the street for far too long, I am tired of giving money to a beggar who asks me for money today yet shamefully ask for help again he or she meets me on the next.']",4
7791,@@16675438,refugee,au,"['The number Iraqi refugees in Australia climbed to 63, in the past 10 while another 12, Syrian refugees likely to try find work in once they arrive.']",0
7792,@@10325787,migrant,ph,"['Haunting image migrants passing a baby a razor - wire fence the Serbian - Hungarian border won the Press award 2015 on, February 18, even it had never been published.']",0
7793,@@7990648,homeless,gb,['Funding new support to prevent homelessness'],0
7794,@@30006943,women,bd,"['The Liberation War Bangladesh produced other great books as. In Ami Birangona Bolchi, educationist and social worker Nilima Ibrahim highlighted the courage and perseverance of heroines of the Liberation War. While Ibrahim worked in 1972 following the war with various national and international to rehabilitate the raped and tortured women of Liberation War, she interviewed some of these heroic women and kept a detailed journal her experience, which she later published book form in 1994.']",1
7795,@@8367672,disabled,ph,"['Of the percent of going general schools, only about 18 percent the students the in general classrooms, ministry said.']",0
7796,@@21656913,in-need,sg,"['The newspaper came amid concerns over Britain needs to from the European Union, which according to European Parliament President Antonio should be ""? 60 billion (S $ 95 billion) "".']",0
7797,@@1866967,women,ng,"[""I ' sorry to say that the average Nigerian woman is so much afraid of losing the grounds she has gained. This is unlike the men, who, when they climb up, leave the ladder for other men to climb same ladder to come and meet there. The average Nigerian climbs the ladder and her left foot to the ladder down. It ' unfortunate. You know why? She lacks confidence in herself. Only a few women leaders think that once they are up there, no matter how they open doors others, no other woman will come bring them down. is the reason why a Nigerian woman today will have so and will still have friends dying of lack.""]",4
7798,@@9967282,disabled,in,"['Refresh your page, once Blocker disabled']",0
7799,@@21284459,women,ke,"['"" I \' m not proud of happened the weekend and I wish to extend my women all over South Africa and world. There are ways to and. ""']",0
7800,@@25481284,vulnerable,ph,"['According, foreigners Russia without proper such valid visa, permit, registration are arrest and detention prior to deportation.']",0
7801,@@30102030,migrant,bd,"['The Pentagon told reporters late month that the program is designed to enlist immigrants. "" We need and want qualified willing to able to serve, "" Mattis said. At the time, he said department was working diligently to address the security screening problems.']",1
7802,@@3965285,in-need,ca,"[""Hicks ' s work helped the establish the of a, which teaches about, cooking and even people in need find employment.""]",0
7803,@@22998273,refugee,ng,['Non - refoulement the practice of forcing or asylum seekers return to country they could be persecution.'],0
7804,@@15764057,immigrant,jm,['News <> US congresswoman Trump administration deporting young'],1
7805,@@21840894,hopeless,gh,"[""Duddley Mends who is the CEO of Duddleys, a modern state of the art Fashion Couture in Ghana that focuses mainly on fashion shows in Africa and Europe did ' t only win the Fashion Designer of the year award because of his immense progress in ' s, but was also honored he gave people hope from the hopelessness by training than 1, 000 for free that can put on tables.""]",3
7806,@@9787447,migrant,pk,"['Opposition leader that Afghan immigrants present in Pakistan must return to their country. Responding a query, he said PPP Chairman Bilawal Bhutto would lay bare assets, he is elected member of Parliament. Service tenure of of Staff (CoAS) General Sharif is an internal issue he said.']",0
7807,@@14777904,in-need,pk,"[""After deprived ' s needs even deep sleep - for these specialised regions.""]",0
7808,@@21857634,women,lk,"[""ECONOMYNEXT - - Employers in ICT and commercial, Sri Lanka ' s most promising economic drivers with for high earnings, appear to be against the hiring women, to a World study.""]",0
7809,@@2868475,in-need,ph,['The to bring to Leyte year after strong typhoon struck the country as a gesture to in of some respite.'],1
